[chain] research fleet done
[chain] machine checks (all research entries, fresh liveness sweep)
856 checked, 196 flagged -> data/rework-queue.txt
[chain] generating verify jobs (round-1 outputs exist, runner skips them)
wrote 1698 verifier jobs to /Users/memfactor/Desktop/misc_repos/grokproj/pipeline/jobs-verify.jsonl
[18:57:23] fleet start: 1698 jobs, concurrency 8
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[21:56:42] verify-nager-date-a: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[21:56:45] verify-nager-date-b: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[21:56:52] verify-myfitnesspal-b: FAILED after 3 attempts
[21:56:52] verify-nager-date-a: FAILED after 3 attempts
[21:56:53] verify-nasa-power-b: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[21:56:55] verify-nager-date-b: FAILED after 3 attempts
[21:57:07] verify-netlify-a: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[21:57:08] verify-nasa-exoplanet-archive-a: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[21:57:08] verify-nasa-power-a: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[21:57:10] verify-nasa-exoplanet-archive-b: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[21:57:11] verify-newsapi-ai-b: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[21:57:12] verify-newsapi-ai-a: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[21:57:13] verify-netlify-b: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[21:57:13] verify-nasa-power-b: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[21:57:18] verify-nasa-exoplanet-archive-a: FAILED after 3 attempts
[21:57:20] verify-nasa-exoplanet-archive-b: FAILED after 3 attempts
[21:57:45] verify-netlify-a: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[21:57:46] verify-newswhip-a: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[21:57:47] verify-nasa-power-a: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[21:57:49] verify-newswhip-b: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[21:57:53] verify-newsapi-ai-b: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[21:57:54] verify-newsapi-ai-a: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[21:57:55] verify-netlify-b: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[21:57:55] verify-nasa-power-b: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[21:57:57] verify-nasa-power-a: FAILED after 3 attempts
[22:07:43] verify-nasa-power-b: FAILED after 3 attempts
[22:07:47] verify-netlify-a: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:07:48] verify-newswhip-a: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:07:49] verify-nowpayments-a: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:07:49] verify-newswhip-b: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:07:50] verify-nowpayments-b: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:07:50] verify-netlify-b: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:07:50] verify-newsapi-ai-b: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:07:50] verify-newsapi-ai-a: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:07:57] verify-netlify-a: FAILED after 3 attempts
[22:08:00] verify-nrel-a: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:08:00] verify-netlify-b: FAILED after 3 attempts
[22:08:00] verify-newsapi-ai-b: FAILED after 3 attempts
[22:08:00] verify-newsapi-ai-a: FAILED after 3 attempts
[22:08:01] verify-newswhip-a: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:08:05] verify-nowpayments-a: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:08:05] verify-newswhip-b: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:08:05] verify-nowpayments-b: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:08:05] verify-nuget-a: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:08:05] verify-nrel-b: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:08:05] verify-nuget-b: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:08:11] verify-newswhip-a: FAILED after 3 attempts
[22:08:13] verify-nrel-a: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:08:14] verify-numbeo-a: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:08:15] verify-newswhip-b: FAILED after 3 attempts
[22:08:20] verify-nowpayments-a: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 403 Forbidden): personal-team-blocked:spending-limit: You have run out of credits or need a Grok subscription. Add credits at https://grok.com/
[22:08:20] verify-numbeo-b: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:08:20] verify-nowpayments-b: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:08:20] verify-nuget-a: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:08:20] verify-nrel-b: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 403 Forbidden): personal-team-blocked:spending-limit: You have run out of credits or need a Grok subscription. Add credits at https://grok.com/
[22:08:20] verify-nuget-b: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:08:26] verify-nrel-a: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 403 Forbidden): personal-team-blocked:spending-limit: You have run out of credits or need a Grok subscription. Add credits at https://grok.com/
[22:08:26] verify-numbeo-a: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:08:30] verify-nowpayments-a: FAILED after 3 attempts
[22:08:30] verify-nowpayments-b: FAILED after 3 attempts
[22:08:35] verify-numbeo-b: error rc=1 (attempt 2): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:08:35] verify-nuget-a: error rc=1 (attempt 3): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:08:35] verify-nvidia-nim-a: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
  "http_status": 402
}

{"type":"error","message":"Internal error: {\n  \"message\"
[22:08:36] verify-nvidia-nim-b: error rc=1 (attempt 1): Error: Internal error: {
  "message": "API error (status 402 Payment Required): Grok Build usage balance exhausted",
